database,subject_id,New_Key,Lake,County,Township,Range,Section,lat,long,URL 4 (front),URL 8 (back),day,month,month.cat,year,doy
Cards,84932080,8-202,CROOKEDLOWER,BARRY,1N,10W,"11, 14, 15",42.46489,-85.46785,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_CROOKEDLOWER_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_CROOKEDLOWER_MORT_0002_2.jpeg,17,3,03.March,1945,76
Cards,84932078,8-143,GLASDY,BARRY,1N,9W,7,42.48082,-85.4112,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_GLASDY_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_GLASDY_MORT_0001_2.jpeg,23,3,03.March,1945,82
Cards,84932099,Mar-49,BLUEBERRY,ALLEGAN,1N,14W,10,42.49192,-85.9411,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/ALLEGAN_BLUEBERRY_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/ALLEGAN_BLUEBERRY_MORT_0001_2.jpeg,6,3,03.March,1945,65
Cards,84931675,41-663,Giddings,Kent,10N,11W,1,43.28082,-85.56787,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Kent_Giddings_MORT_003.jpg,,21,3,03.March,1945,80
Cards,84932054,Nov-67,MURPHEY,BERRIEN,6S,17W,14,41.94415,-86.25815,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BERRIEN_MURPHEY_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BERRIEN_MURPHEY_MORT_0001_2.jpeg,17,3,03.March,1945,76
Cards,84931897,63-258,STRAITSLOWER,OAKLAND,2N,8E,"11, 12, 13, 14",42.58166,-83.45982,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_STRAITSLOWER_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_STRAITSLOWER_MORT_0001_2.jpeg,31,3,03.March,1945,90
Cards,84931610,83-55,LONG,WEXFORD,22N,9W,"2, 3, 11",44.32304,-85.37121,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/WEXFORD_LONG_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/WEXFORD_LONG_MORT_0002_2.jpeg,23,3,03.March,1945,82
Cards,84932074,8-521,HATHAWAY,BARRY,3N,9W,"4, 5",42.66943,-85.38787,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_HATHAWAY_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_HATHAWAY_MORT_0001_2.jpeg,19,3,03.March,1945,78
Cards,84932040,13-450,CEDAR,CALHOUN,3S,6W,15,42.21166,-84.99454,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/CALHOUN_CEDAR_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/CALHOUN_CEDAR_MORT_0001_2.jpeg,16,3,03.March,1945,75
Cards,84931563,59-86,HORSESHOET9NR7WSEC36,MONTCALM,9N,7W,36,43.12943,-85.09065,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_HORSESHOET9NR7WSEC36_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_HORSESHOET9NR7WSEC36_MORT_0001_2.jpeg,20,3,03.March,1945,79
Cards,84931930,62-461,WALKUP,NEWAYGO,16N,13W,"31, 32",43.73415,-85.90287,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/NEWAYGO_WALKUP_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/NEWAYGO_WALKUP_MORT_0001_2.jpeg,19,3,03.March,1945,78
Cards,84931667,39-367,Twins,Kalamazoo,"1, 2S","11, 12W","1, 6, 31, 36",42.34382,-85.65658,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Kalamazoo_Twins_MORT_008.jpg,,19,3,03.March,1945,78
Cards,84931752,38-35,Batteese,Jackson,1S,1E,9,42.3986,-84.3237,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Jackson_Batteese_MORT_078.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Jackson_Batteese_MORT_079.jpg,18,3,03.March,1945,77
Cards,84931756,38-127,Goose2S,Jackson,2S,"1, 2E","24, 25, 19, 30",42.28249,-84.25287,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Jackson_Goose2S_1-2E_SMany_MORT_034.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Jackson_Goose2S_1-2E_SMany_MORT_035.jpg,16,3,03.March,1945,75
Cards,84931757,38-8,Markla(Merkle),Jackson,1S,2E,"14, 15",42.38499,-84.17259,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Jackson_Merkle_MORT_090.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Jackson_Merkle_MORT_091.jpg,18,3,03.March,1945,77
Cards,84931569,59-134,MUDT10NR5WS89,MONTCALM,10N,5W,"8, 9",43.27384,-84.91803,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_MUDT10NR5WS89_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/MONTCALM_MUDT10NR5WS89_MORT_0002_2.jpeg,19,3,03.March,1945,78
Cards,84931903,63-709,ROBINSON,OAKLAND,3N,8E,2,42.69446,-83.47085,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_ROBINSON_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_ROBINSON_MORT_0001_2.jpeg,19,3,03.March,1945,78
Cards,84931915,63-859,HUNTOON,OAKLAND,3N,9E,"8, 9",42.68499,-83.40537,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_HUNTOON_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_HUNTOON_MORT_0002_2.jpeg,20,3,03.March,1945,79
Cards,84931787,81-46,Green,Washtenaw,1S,3E,"21, 22, 27, 28",42.36666,-84.07509,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Washtenaw_Green_20200224123234844_MORT_0040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Washtenaw_Green_20200224123234844_MORT_0041.jpg,16,3,03.March,1945,75
Cards,84931597,81-97,WEST,WASHTENAW,1S,4E,30,42.36193,-84.00759,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/WASHTENAW_WEST_MORT_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/WASHTENAW_WEST_MORT_0003_2.jpeg,17,3,03.March,1945,76
Cards,84931582,81-184,FIRSTSISTER,WASHTENAW,2S,5E,25,42.28221,-83.79423,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/WASHTENAW_FIRSTSISTER_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/WASHTENAW_FIRSTSISTER_MORT_0001_2.jpeg,16,3,03.March,1945,75
Cards,84931594,81-62,SUGARLOAF,WASHTENAW,1S,3E,"31, 32",42.34193,-84.11426,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/WASHTENAW_SUGARLOAF_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/WASHTENAW_SUGARLOAF_MORT_0002_2.jpeg,16,3,03.March,1945,75
Cards,84931656,38-134,Grass,Jackson,2S,2E,"28, 29, 32",42.2611,-84.21704,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Jackson_Grass_MORT_006.jpg,,17,3,03.March,1945,76
Cards,84931928,63-1144,BIGT4NR8ES2829,OAKLAND,4N,8E,"28, 29",42.72277,-83.51982,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_BIGT4NR8ES2829_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_BIGT4NR8ES2829_MORT_0001_2.jpeg,19,3,03.March,1945,78
Cards,84931586,81-144,MILL,WASHTENAW,2S,3E,"4, 5",42.32943,-84.09065,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/WASHTENAW_MILL_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/WASHTENAW_MILL_MORT_0001_2.jpeg,17,3,03.March,1945,76
Cards,84931785,81-102,FourMile,Washtenaw,"1, 2S",4E,"33, 4",42.33777,-83.97065,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Washtenaw_FourMile_20200218145552170_MORT_0048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Washtenaw_FourMile_20200218145552170_MORT_0049.jpg,17,3,03.March,1945,76
Cards,84932027,14-162,FOX,CASS,6S,13W,26,41.91783,-85.79233,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/CASS_FOX_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/CASS_FOX_MORT_0002_2.jpeg,18,5,05.May,1945,138
Cards,84931809,70-101,Fennessey,Ottawa,7N,13W,36,42.95249,-85.78954,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Ottawa_Fennessey_MORT_27.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Ottawa_Fennessey_MORT_28.jpeg,15,5,05.May,1945,135
Cards,84931746,36-628,Liver,Iron,,,,46.21304,-88.31288,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Iron_Liver_MORT_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Iron_Liver_MORT_015.jpg,2,6,06.June,1945,153
Cards,84931732,33-137,Jones4N,Ingham,4N,2W,4,42.76804,-84.56259,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Ingham_Jones4N_1W_S5_MORT_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Ingham_Jones4N_1W_S5_MORT_013.jpg,19,6,06.June,1945,170
Cards,84931923,63-925,ELIZABETH,OAKLAND,3N,9E,"27, 28, 33, 34",42.6311,-83.38148,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_ELIZABETH_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OAKLAND_ELIZABETH_MORT_0001_2.jpeg,8,9,09.September,1945,251
Cards,84931945,60-134,JACKSON,MONTMORENCY,31N,2E,"11, 14",45.08666,-84.16065,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/MONTMORENCY_JACKSON_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/MONTMORENCY_JACKSON_MORT_0001_2.jpeg,9,7,07.July,1947,190
Cards,84931888,65-152,DEASESOUTH,OGEMAW,23N,4E,"11, 12, 13, 14",44.38971,-83.89732,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OGEMAW_DEASESOUTH_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OGEMAW_DEASESOUTH_MORT_0001_2.jpeg,3,7,07.July,1947,184
Cards,84932059,Oct-42,CRYSTAL,BENZIE,,,,44.65915,-86.15648,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BENZIE_CRYSTAL_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BENZIE_CRYSTAL_MORT_0001_2.jpeg,7,7,07.July,1947,188
Cards,84931820,72-117,Higgins,Roscommon,24N,4W,"13, 14",44.47499,-84.71676,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Roscommon_Higgins_MORT_289.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Roscommon_Higgins_MORT_290.jpeg,11,7,07.July,1947,192
Cards,84931999,81-71,Portage(Big),WASHTENAW,1S,4E,1,42.41738,-83.90993,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/Livingston_Portage(Big)_MORT_113.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/Livingston_Portage(Big)_MORT_114.jpg,1,9,09.September,1947,244
Cards,84931830,72-95,StHelens,Roscommon,23N,"1, 2W","20, 21",44.36416,-84.46343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Roscommon_StHelens_MORT_81.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Roscommon_StHelens_MORT_82.jpeg,26,2,02.February,1948,57
Cards,84932069,8-368,LOOMIS,BARRY,2N,"9, 10W","13, 18",42.55332,-85.42509,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_LOOMIS_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_LOOMIS_MORT_0001_2.jpeg,23,5,05.May,1948,144
Cards,84931744,36-384,Iron,Iron,,,,46.14471,-88.65232,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Iron_Iron_MORT_058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Iron_Iron_MORT_059.jpg,16,6,06.June,1948,168
Cards,84931801,69-87,Marjory,Otsego,29N,3W,32,44.86749,-84.6951,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Otsego_Marjory_MORT_23.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Otsego_Marjory_MORT_24.jpeg,25,6,06.June,1948,177
Cards,84931802,69-61,Otsego,Otsego,"29, 30N",3W,Many,44.95554,-84.69232,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Otsego_Otsego_MORT_403.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Otsego_Otsego_MORT_404.jpeg,26,6,06.June,1948,178
Cards,84932058,Oct-42,CRYSTAL,BENZIE,"26, 27N","15, 16W",Many,44.65915,-86.15648,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BENZIE_CRYSTAL_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BENZIE_CRYSTAL_MORT_0002_2.jpeg,1,7,07.July,1948,183
Cards,84931581,81-198,GEDDES,WASHTENAW,2S,6E,35,42.27105,-83.6716,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/WASHTENAW_GEDDES_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/MORT/double/WASHTENAW_GEDDES_MORT_0001_2.jpeg,12,4,04.April,1949,102
Cards,84931748,36-289,Runkle,Iron,43N,32W,"22, 27",46.1011,-88.2976,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Iron_Runkle_MORT_038.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Iron_Runkle_MORT_039.jpg,15,5,05.May,1949,135
Cards,84931749,36-289,Runkle,Iron,43N,32W,"22, 27",46.1011,-88.2976,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Iron_Runkle_MORT_040.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Iron_Runkle_MORT_041.jpg,15,5,05.May,1949,135
Cards,84931754,38-518,Clark,Jackson,4S,1E,"9, 10, 11, 14, 15, 16",42.12054,-84.32648,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Jackson_Clark_MORT_049.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Jackson_Clark_MORT_050.jpg,6,6,06.June,1949,157
Cards,84931975,52-1064,Bancroft,Marquette,47N,27W,"3, 4, 9, 10",46.49415,-87.67399,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/Marquette_Bancroft_MORT_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/Marquette_Bancroft_MORT_011.jpg,22,3,03.March,1950,81
Cards,84932079,8-222,GILKEYWEST,BARRY,1N,10W,"22, 27",42.44915,-85.47231,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_GILKEY_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_GILKEY_MORT_0001_2.jpeg,7,2,02.February,1951,38
Cards,84932093,Mar-67,SCOTT UPPER,ALLEGAN,1N,15W,"10, 15",42.47777,-86.06731,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/ALLEGAN_SCOTTUPPER_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/ALLEGAN_SCOTTUPPER_MORT_0002_2.jpeg,12,2,02.February,1951,43
Cards,84931663,39-225,Dustin,Kalamazoo,2S,12W,20,42.28415,-85.73898,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Kalamazoo_Dustin_MORT_003.jpg,,11,2,02.February,1951,42
Cards,84932094,Mar-67,SCOTT UPPER,ALLEGAN,1N,15W,"10, 15",42.47777,-86.06731,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/ALLEGAN_SCOTTUPPER_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/ALLEGAN_SCOTTUPPER_MORT_0001_2.jpeg,2,2,02.February,1951,33
Cards,84932055,11-154,DAYTON,BERRIEN,8S,18W,"5, 7, 8",41.79402,-86.43093,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BERRIEN_DAYTON_MORT_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BERRIEN_DAYTON_MORT_0003_2.jpeg,8,2,02.February,1951,39
Cards,84932028,14-162,FOX,CASS,6S,13W,26,41.91783,-85.79233,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/CASS_FOX_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/CASS_FOX_MORT_0001_2.jpeg,7,2,02.February,1951,38
Cards,84931666,39-367,Twins,Kalamazoo,1S,12W,36,42.34382,-85.65658,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Kalamazoo_Twins_MORT_005.jpg,,5,2,02.February,1951,36
Cards,84931662,39-223,BonnieCastle,Kalamazoo,2S,12W,"16, 20",42.28943,-85.71148,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/single/Kalamazoo_BonnieCastle_MORT_008.jpg,,14,2,02.February,1951,45
Cards,84931885,65-110,ELNI,OGEMAW,23N,1E,11,44.39999,-84.27371,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OGEMAW_ELNI_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OGEMAW_ELNI_MORT_0002_2.jpeg,23,2,02.February,1951,54
Cards,84931941,62-33,BLANCHE,NEWAYGO,11N,"12, 13W","13, 18",43.3411,-85.80398,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/NEWAYGO_BLANCHE_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/NEWAYGO_BLANCHE_MORT_0002_2.jpeg,28,3,03.March,1951,87
Cards,84932098,3-308,GREEN,ALLEGAN,2N,14W,15,42.75415,-85.59509,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/ALLEGAN_GREEN_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/ALLEGAN_GREEN_MORT_0001_2.jpeg,21,6,06.June,1951,172
Cards,84932010,"45-9, 45-86",Glen,Leelanau,26N,14W,Many,44.89091,-85.94489,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/Leelanau_Glen_MORT_022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/Leelanau_Glen_MORT_023.jpg,14,1,01.January,1952,14
Cards,84931813,70-143,Spring,Ottawa,9N,16W,36,43.09249,-86.18426,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Ottawa_Spring_MORT_53.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Ottawa_Spring_MORT_54.jpeg,23,4,04.April,1952,114
Cards,84931742,36-2047,Harding,Iron,46N,37W,"23, 24, 25, 26",46.36165,-88.89038,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Iron_Harding_MORT_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Iron_Harding_MORT_014.jpg,25,4,04.April,1952,116
Cards,84931796,69-86,Bradford,Otsego,29N,3W,29,44.88249,-84.70232,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Otsego_Bradford_MORT_5.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Otsego_Bradford_MORT_6.jpeg,15,4,04.April,1952,106
Cards,84931971,53-143,Round,Mason,19N,15W,"28, 29, 32, 33",44.00832,-86.11454,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/Mason_Round_MORT_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/Mason_Round_MORT_008.jpg,18,5,05.May,1952,139
Cards,84931892,64-188,SILVER,OCEANA,15N,18W,Many,43.66776,-86.50482,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OCEANA_SILVER_MORT_0002_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OCEANA_SILVER_MORT_0002_2.jpg,19,5,05.May,1952,140
Cards,84931893,64-188,SILVER,OCEANA,15N,18W,Many,43.66776,-86.50482,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OCEANA_SILVER_MORT_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/OCEANA_SILVER_MORT_0001_2.jpg,4,5,05.May,1952,125
Cards,84931937,62-128,FREMONT,NEWAYGO,12N,14W,Many,43.45054,-85.96482,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/NEWAYGO_FREMONT_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/NEWAYGO_FREMONT_MORT_0001_2.jpeg,25,6,06.June,1952,177
Cards,84931939,62-110,BUTTERFIELD,NEWAYGO,12N,12W,29,43.40249,-85.77871,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/NEWAYGO_BUTTERFIELD_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/NEWAYGO_BUTTERFIELD_MORT_0002_2.jpeg,18,5,05.May,1953,138
Cards,84932097,3-308,GREEN,ALLEGAN,2N,14W,Many,42.75415,-85.59509,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/ALLEGAN_GREEN_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/ALLEGAN_GREEN_MORT_0002_2.jpeg,12,6,06.June,1953,163
Cards,84931835,75-912,Twin(Gemini),Schoolcraft,47N,13W,1,46.50028,-85.87791,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Schoolcraft_Gemini_MORT_69.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/b_first/Schoolcraft_Gemini_MORT_70.jpeg,17,6,06.June,1953,168
Cards,84932096,3-308,GREEN,ALLEGAN,2N,14W,Many,42.75415,-85.59509,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/ALLEGAN_GREEN_MORT_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/ALLEGAN_GREEN_MORT_0003_2.jpeg,5,9,09.September,1953,248
Cards,84932026,14-82,MILL,CASS,5S,15W,32,41.98707,-86.06928,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/CASS_MILL_MORT_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/CASS_MILL_MORT_0001_2.jpeg,8,9,09.September,1953,251
Cards,84931696,15-21,Charlevoix211,Charlevoix,,,,45.26665,-85.13343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Charlevoix_Charlevoix211_MORT.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Charlevoix_Charlevoix211p2_MORT.jpg,14,5,05.May,1954,134
Cards,84932000,47-81,Ore,Livingston,1N,"5, 6E","13, 18",42.48138,-83.7962,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/Livingston_Ore_MORT_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/Livingston_Ore_MORT_014.jpg,15,6,06.June,1954,166
Cards,84932075,8-623,HALL,BARRY,3N,10W,27,42.61499,-85.48343,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_HALL_MORT_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/MORT/double/a_first/BARRY_HALL_MORT_0002_2.jpeg,23,3,03.March,1955,82
Cards,84931741,36-194,Bass,Iron,42N,36W,"11, 14",46.04332,-88.77176,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Iron_Bass_MORT_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/MORT/double/a_first/Iron_Bass_MORT_016.jpg,17,4,04.April,1955,107
